time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-17T10:54:49.640Z,35.9695,-120.524,11.01,1.59,md,57,58,0.02105,0.05,nc,nc72412730,2015-03-18T04:33:06.150Z,"23km SW of Coalinga, California",earthquake
2015-03-17T10:54:36.286Z,40.4548,-119.7011,6.034,0.16,ml,4,326.11,0.286,0.1397,nn,nn00487587,2015-03-20T23:47:58.193Z,"30km WSW of Gerlach-Empire, Nevada",earthquake
2015-03-17T10:43:45.000Z,61.1627,-146.9923,0.1,2.1,ml,,,,0.47,ak,ak11530276,2015-03-17T11:02:24.527Z,"34km W of Valdez, Alaska",earthquake
2015-03-17T10:39:12.785Z,39.3951,-119.7779,6.0654,0.21,ml,15,72.93,0.012,0.1538,nn,nn00487185,2015-03-17T14:43:21.414Z,"14km NW of Virginia City, Nevada",earthquake
2015-03-17T10:32:57.860Z,37.1211667,-121.5278333,7.39,0.67,md,10,151,0.01057,0.02,nc,nc72412720,2015-03-19T22:50:06.374Z,"8km ENE of San Martin, California",earthquake
2015-03-17T10:32:05.000Z,64.0057,-148.8761,0,1.8,ml,,,,0.68,ak,ak11530273,2015-03-17T10:43:14.727Z,"17km NNE of Healy, Alaska",earthquake
2015-03-17T10:31:43.290Z,-0.5908,122.4168,28.34,4.8,mb,,34,0.571,1.05,us,us10001n0c,2015-03-17T18:34:14.999Z,"57km NW of Luwuk, Indonesia",earthquake
2015-03-17T10:11:18.500Z,36.2878,26.607,116.24,4.4,mb,,82,0.865,1.03,us,us10001n08,2015-03-17T18:14:01.843Z,"37km SE of Astypalaia, Greece",earthquake
2015-03-17T10:06:35.708Z,41.8837,-119.6153,9.3951,0.83,ml,4,219.85,0.15,0.0468,nn,nn00487193,2015-03-17T16:49:17.147Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-17T09:59:10.900Z,27.8736,139.3708,512.06,4.3,mb,,71,2.617,0.57,us,us10001n07,2015-03-17T18:02:12.736Z,"294km WNW of Chichi-shima, Japan",earthquake
2015-03-17T09:53:46.620Z,38.8075,-122.8116667,2.14,1.96,md,59,32,0.01279,0.07,nc,nc72412695,2015-03-17T22:18:06.320Z,"5km NW of The Geysers, California",earthquake
2015-03-17T09:53:42.790Z,38.8096667,-122.813,2.38,1.03,md,21,51,0.01266,0.04,nc,nc72412705,2015-03-17T19:02:04.845Z,"6km NW of The Geysers, California",earthquake
2015-03-17T09:44:23.000Z,60.2303,-150.9109,65.8,2.1,ml,,,,0.43,ak,ak11530272,2015-03-17T09:53:14.213Z,"26km SE of Cohoe, Alaska",earthquake
2015-03-17T09:37:28.280Z,38.8073349,-122.8133316,2.84,0.39,md,11,152,0.01248,0.03,nc,nc72412685,2015-03-17T10:24:07.444Z,"5km NW of The Geysers, California",earthquake
2015-03-17T09:36:28.300Z,39.2765,-110.3975,11.32,1.72,ml,16,96,0.192,0.18,uu,uu60104742,2015-03-17T19:27:33.460Z,"30km S of East Carbon City, Utah",earthquake
2015-03-17T09:36:18.050Z,38.8085,-122.8105,2.8,1.55,md,43,46,0.01189,0.06,nc,nc72412680,2015-03-18T01:32:04.650Z,"5km NW of The Geysers, California",earthquake
2015-03-17T09:24:19.220Z,38.8198318,-122.7811661,1.23,0.86,md,12,86,0.01379,0.01,nc,nc72412675,2015-03-17T10:03:06.084Z,"5km W of Cobb, California",earthquake
2015-03-17T09:16:28.140Z,36.5575,-121.156,7.07,0.98,md,26,47,0.03247,0.05,nc,nc72412670,2015-03-18T17:31:44.960Z,"21km NE of Soledad, California",earthquake
2015-03-17T08:53:47.090Z,38.5261667,-122.4506667,9.75,1.17,md,8,173,0.1178,0.04,nc,nc72412665,2015-03-19T22:39:06.333Z,"1km ESE of Deer Park, California",earthquake
2015-03-17T08:45:46.460Z,40.4280014,-125.5241699,5.09,2.75,md,26,282,0.9768,0.28,nc,nc72412660,2015-03-17T16:48:32.864Z,"108km W of Ferndale, California",earthquake
2015-03-17T08:44:46.900Z,38.8068352,-122.8013306,1.4,0.31,md,13,57,0.004843,0.01,nc,nc72412655,2015-03-17T09:42:05.920Z,"5km NW of The Geysers, California",earthquake
2015-03-17T08:41:56.980Z,36.0148333,-117.8055,0,0.46,ml,10,74,0.03239,0.11,ci,ci37340760,2015-03-17T20:32:53.255Z,"13km NE of Little Lake, California",earthquake
2015-03-17T08:35:31.910Z,36.0183333,-117.8115,0.8,1.3,ml,23,77,0.03583,0.17,ci,ci37340752,2015-03-17T16:50:39.752Z,"12km NE of Little Lake, California",earthquake
2015-03-17T08:33:14.000Z,61.9152,-149.2897,7,1.7,ml,,,,0.57,ak,ak11530270,2015-03-17T08:49:43.276Z,"19km N of Fishhook, Alaska",earthquake
2015-03-17T08:18:42.820Z,38.8203316,-122.8188324,2.85,0.37,md,10,84,0.007494,0.02,nc,nc72412635,2015-03-17T09:21:07.457Z,"7km NW of The Geysers, California",earthquake
2015-03-17T08:08:07.400Z,33.1631667,-115.6416667,1.8,1.32,ml,24,52,0.02555,0.24,ci,ci37340744,2015-03-17T16:36:58.866Z,"13km WNW of Calipatria, California",earthquake
2015-03-17T08:08:06.000Z,62.9451,-151.1815,103.9,1.5,ml,,,,0.4,ak,ak11530268,2015-03-17T17:24:51.776Z,"88km NW of Talkeetna, Alaska",earthquake
2015-03-17T08:05:46.492Z,40.1635,-121.0524,8.3318,1.05,ml,5,308,0.323,0.1097,nn,nn00487575,2015-03-20T23:19:19.599Z,"9km WNW of Greenville, California",earthquake
2015-03-17T08:04:52.640Z,38.8209991,-122.7634964,2.76,0.56,md,9,99,0.0107,0.01,nc,nc72412630,2015-03-17T09:11:04.829Z,"3km W of Cobb, California",earthquake
2015-03-17T08:04:28.000Z,64.9337,-147.7191,17.7,0.6,ml,,,,0.34,ak,ak11530266,2015-03-17T08:21:14.988Z,"9km NNE of College, Alaska",earthquake
2015-03-17T08:01:10.300Z,35.9921667,-117.9243333,5.54,0.28,ml,10,210,0.0316,0.1,ci,ci37340736,2015-03-17T20:29:26.395Z,"6km SSE of Coso Junction, California",earthquake
2015-03-17T07:56:51.374Z,40.1797,-121.0576,5.1475,1.09,ml,5,308.32,0.339,0.0861,nn,nn00487573,2015-03-20T23:16:08.339Z,"10km WNW of Greenville, California",earthquake
2015-03-17T07:55:15.160Z,33.1516667,-116.5228333,8.48,0.65,ml,16,55,0.09435,0.2,ci,ci37340728,2015-03-17T16:30:21.818Z,"11km NE of Julian, California",earthquake
2015-03-17T07:43:23.980Z,38.7928333,-122.7603333,2.27,0.23,md,14,72,0.007799,0.02,nc,nc72412620,2015-03-18T07:11:04.250Z,"1km N of The Geysers, California",earthquake
2015-03-17T07:39:11.940Z,38.7946663,-122.7580032,1.73,0.52,md,9,73,0.02017,0.02,nc,nc72412615,2015-03-17T08:39:04.895Z,"1km N of The Geysers, California",earthquake
2015-03-17T07:38:54.000Z,63.0184,-150.7453,113.2,2.2,ml,,,,0.32,ak,ak11530261,2015-03-17T08:01:59.264Z,"83km NNW of Talkeetna, Alaska",earthquake
2015-03-17T07:34:38.490Z,36.495,-89.5271667,7.83,1.5,md,19,97,0.04551,0.08,nm,nm60071912,2015-03-17T12:56:43.850Z,"10km S of New Madrid, Missouri",earthquake
2015-03-17T07:28:57.230Z,36.6458,-97.8552,5,2.6,mb_lg,,45,0.174,0.6,us,us10001mzt,2015-03-17T15:31:29.722Z,"20km SSW of Medford, Oklahoma",earthquake
2015-03-17T07:28:54.339Z,41.872,-119.6293,8.5057,1.4,ml,5,221.39,0.148,0.1133,nn,nn00487179,2015-03-17T17:33:39.620Z,"74km SE of Lakeview, Oregon",earthquake
2015-03-17T07:28:34.460Z,34.094,-118.2498333,7.29,0.92,ml,15,163,0.04827,0.17,ci,ci37340720,2015-03-17T16:27:45.071Z,"1km E of Silver Lake, California",earthquake
2015-03-17T07:26:22.100Z,38.5423333,-122.3006667,10.23,1.77,md,39,98,0.141,0.13,nc,nc72412610,2015-03-18T06:54:05.200Z,"13km ESE of Angwin, California",earthquake
2015-03-17T07:13:21.170Z,35.6516667,-121.1663333,3.36,1.74,md,51,155,0.03212,0.09,nc,nc72412605,2015-03-18T01:11:04.686Z,"2km ENE of San Simeon, California",earthquake
2015-03-17T07:01:53.000Z,63.1724,-149.3206,87.5,1.4,ml,,,,0.32,ak,ak11530258,2015-03-17T07:08:22.323Z,"30km SW of Cantwell, Alaska",earthquake
2015-03-17T06:45:54.100Z,38.8125,-122.8286667,3.09,1.62,md,50,26,0.003649,0.05,nc,nc72412600,2015-03-19T02:56:05.216Z,"7km WNW of The Geysers, California",earthquake
2015-03-17T06:43:57.030Z,38.8226662,-122.7636642,2.37,1.18,md,20,53,0.009196,0.03,nc,nc72412595,2015-03-17T10:05:04.643Z,"3km W of Cobb, California",earthquake
2015-03-17T06:38:54.811Z,40.1382,-121.0726,13.5444,0.91,ml,3,342.54,0.368,0.08,nn,nn00487564,2015-03-20T23:00:23.422Z,"10km W of Greenville, California",earthquake
2015-03-17T06:36:31.700Z,33.4728333,-116.5771667,10.07,0.37,ml,22,130,0.03022,0.17,ci,ci37340712,2015-03-17T16:23:23.775Z,"13km SE of Anza, California",earthquake
2015-03-17T06:30:34.000Z,60.2642,-151.0289,50.4,2.3,ml,,,,0.33,ak,ak11530249,2015-03-17T06:36:31.225Z,"19km SE of Cohoe, Alaska",earthquake
2015-03-17T06:30:23.780Z,38.7441667,-122.6881667,1.12,1.23,md,33,130,0.005011,0.08,nc,nc72412590,2015-03-18T23:15:07.615Z,"6km W of Middletown, California",earthquake
2015-03-17T06:26:53.640Z,38.75,-122.6951667,0.87,1.99,md,59,31,0.003198,0.07,nc,nc72412585,2015-03-17T21:53:04.354Z,"6km W of Middletown, California",earthquake
2015-03-17T06:11:10.000Z,38.8093333,-122.8246667,2.59,1.39,md,49,36,0.003555,0.04,nc,nc72412575,2015-03-18T23:16:05.880Z,"6km WNW of The Geysers, California",earthquake
2015-03-17T05:57:32.680Z,38.7970009,-122.7661667,1.45,0.56,md,7,153,0.01742,0.01,nc,nc72412570,2015-03-17T08:24:03.993Z,"2km NNW of The Geysers, California",earthquake
2015-03-17T05:53:32.620Z,40.1718333,-121.066,6.75,1.52,md,19,126,0.05397,0.1,nc,nc72412565,2015-03-20T05:15:06.694Z,"10km WNW of Greenville, California",earthquake
2015-03-17T05:50:10.440Z,37.0019,-97.8145,5,3.2,mb_lg,,38,0.116,0.72,us,us10001mzg,2015-03-17T12:43:13.297Z,"18km W of Caldwell, Kansas",earthquake
2015-03-17T05:47:25.600Z,40.1615,-121.0561667,10.35,1.45,md,10,149,0.176,0.14,nc,nc72412560,2015-03-17T18:53:04.398Z,"9km WNW of Greenville, California",earthquake
2015-03-17T05:45:34.890Z,40.179,-121.0643333,0.81,1.44,md,11,131,0.1925,0.07,nc,nc72412555,2015-03-17T18:10:07.268Z,"10km WNW of Greenville, California",earthquake
2015-03-17T05:42:59.650Z,47.8901667,-122.0421667,27.54,1.92,ml,23,53,0.05388,0.34,uw,uw60985321,2015-03-17T17:30:31.740Z,"4km ESE of Snohomish, Washington",earthquake
2015-03-17T05:40:47.491Z,41.8521,-119.6345,8.4694,1.12,ml,5,224.53,0.158,0.1355,nn,nn00487189,2015-03-17T16:24:33.977Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-17T05:36:47.730Z,40.1705,-121.0621667,6.73,3.79,mw,28,71,0.05576,0.14,nc,nc72412550,2015-03-19T05:57:44.840Z,"10km WNW of Greenville, California",earthquake
2015-03-17T05:26:25.920Z,36.0381667,-117.7755,1.33,0.74,ml,9,183,0.01536,0.15,ci,ci37340680,2015-03-17T20:18:26.314Z,"16km E of Coso Junction, California",earthquake
2015-03-17T05:16:33.900Z,18.6779,-66.6641,16,2.8,Md,15,219.6,0.23625692,0.36,pr,pr15076001,2015-03-17T13:19:04.341Z,"23km NNE of Arecibo, Puerto Rico",earthquake
2015-03-17T05:06:16.590Z,33.1738333,-116.2868333,9.72,0.48,ml,26,81,0.03335,0.16,ci,ci37340672,2015-03-17T16:18:18.197Z,"12km SE of Borrego Springs, California",earthquake
2015-03-17T05:03:30.000Z,61.076,-151.0013,63.4,2.4,ml,,,,0.95,ak,ak11530240,2015-03-17T05:20:17.994Z,"45km NNE of Nikiski, Alaska",earthquake
2015-03-17T04:59:06.000Z,59.9107,-152.0702,34.9,2.2,ml,,,,0.75,ak,ak11530238,2015-03-17T05:10:57.410Z,"20km NW of Anchor Point, Alaska",earthquake
2015-03-17T04:55:36.940Z,37.4218333,-122.2933333,4.69,0.68,md,9,120,0.02378,0.11,nc,nc72412535,2015-03-20T17:10:08.210Z,"3km WSW of Woodside, California",earthquake
2015-03-17T04:54:10.710Z,33.476,-116.7606667,7.77,0.28,ml,20,95,0.07979,0.14,ci,ci37340664,2015-03-17T16:11:22.765Z,"10km ENE of Aguanga, California",earthquake
2015-03-17T04:49:11.190Z,36.8327,-115.944,12.0226,0.02,ml,4,203.39,0.11,0.1342,nn,nn00487351,2015-03-18T23:02:31.810Z,"69km N of Pahrump, Nevada",earthquake
2015-03-17T04:48:13.547Z,39.335,-119.9287,9.1111,0.17,ml,4,163.76,0.094,0.0219,nn,nn00487350,2015-03-18T22:59:21.332Z,"10km NNE of Incline Village, Nevada",earthquake
2015-03-17T04:47:30.000Z,61.2707,-141.6526,5.5,3.2,ml,,,,0.78,ak,ak11530234,2015-03-17T12:50:11.056Z,"140km NNE of Cape Yakataga, Alaska",earthquake
2015-03-17T04:45:38.000Z,61.0994,-151.0286,57,2.5,ml,,,,0.91,ak,ak11530230,2015-03-17T12:48:22.194Z,"47km NNE of Nikiski, Alaska",earthquake
2015-03-17T04:45:22.460Z,33.4688333,-116.5665,8.01,0.4,ml,17,106,0.03944,0.1,ci,ci37340656,2015-03-17T16:05:15.439Z,"14km SE of Anza, California",earthquake
2015-03-17T04:27:21.780Z,35.5013333,-92.2723333,3.46,1.91,md,8,92,0.09405,0.3,nm,nm60005408,2015-03-19T15:02:52.580Z,"10km S of Fairfield Bay, Arkansas",earthquake
2015-03-17T04:25:39.000Z,63.464,-148.8613,7.4,1.4,ml,,,,0.22,ak,ak11530229,2015-03-17T04:33:59.678Z,"9km NNE of Cantwell, Alaska",earthquake
2015-03-17T04:06:01.000Z,51.951,179.5818,4.9,1.6,ml,,,,0.31,ak,ak11530228,2015-03-17T17:24:51.114Z,"1km W of Semisopochnoi Island, Alaska",earthquake
2015-03-17T04:01:09.280Z,38.8086662,-122.81633,3.67,0.83,md,13,64,0.01004,0.02,nc,nc72412530,2015-03-17T04:34:05.702Z,"6km NW of The Geysers, California",earthquake
2015-03-17T03:59:08.715Z,41.8497,-119.6275,7.7656,1.88,ml,5,225.04,0.163,0.1417,nn,nn00487163,2015-03-17T11:09:59.985Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-17T03:55:32.410Z,38.7900009,-122.7839966,0.59,0.88,md,10,77,0.004412,0.04,nc,nc72412525,2015-03-17T04:24:05.289Z,"2km WNW of The Geysers, California",earthquake
2015-03-17T03:48:18.800Z,38.8065,-122.8151667,3.87,1.77,md,21,108,0.0112,0.02,nc,nc72412515,2015-03-20T19:47:05.369Z,"6km WNW of The Geysers, California",earthquake
2015-03-17T03:48:06.670Z,38.8056667,-122.8148333,4.02,2.35,md,78,21,0.01165,0.04,nc,nc72412510,2015-03-17T21:01:05.112Z,"5km WNW of The Geysers, California",earthquake
2015-03-17T03:27:36.610Z,47.5608333,-122.7583333,19.71,0.2,md,6,259,0.02376,0.11,uw,uw60985291,2015-03-17T05:22:49.080Z,"5km SW of Erlands Point-Kitsap Lake, Washington",earthquake
2015-03-17T03:27:30.550Z,38.8256667,-122.7781667,2.29,0.21,md,16,48,0.008036,0.02,nc,nc72412505,2015-03-18T05:47:04.976Z,"4km W of Cobb, California",earthquake
2015-03-17T03:25:31.200Z,38.5283333,-122.4576667,12.65,1.49,md,25,170,0.1167,0.09,nc,nc72412500,2015-03-18T09:18:05.635Z,"1km ESE of Deer Park, California",earthquake
2015-03-17T03:22:53.770Z,33.2268333,-115.9625,4.69,2.08,ml,53,26,0.05661,0.21,ci,ci37340632,2015-03-17T16:02:25.901Z,"8km S of Salton City, California",earthquake
2015-03-17T03:20:20.350Z,33.2278333,-115.9655,6.04,2.98,ml,64,26,0.05484,0.18,ci,ci37340624,2015-03-17T15:49:45.810Z,"8km S of Salton City, California",earthquake
2015-03-17T03:17:42.000Z,60.3935,-151.5421,79.9,2.1,ml,,,,0.79,ak,ak11530223,2015-03-17T03:27:14.035Z,"13km WNW of Cohoe, Alaska",earthquake
2015-03-17T03:17:16.500Z,19.31,-155.2125,7.8,1.9,Md,,93.6,0.02694946,0.09,hv,hv60873661,2015-03-17T19:22:00.217Z,"13km S of Volcano, Hawaii",earthquake
2015-03-17T03:13:42.760Z,38.8345,-122.7735,2.36,0.27,md,21,71,0.004902,0.03,nc,nc72412490,2015-03-21T01:55:25.500Z,"4km WNW of Cobb, California",earthquake
2015-03-17T03:10:27.600Z,33.512,-116.5581667,14.35,1.05,ml,39,57,0.04064,0.15,ci,ci37340616,2015-03-17T15:29:13.759Z,"12km ESE of Anza, California",earthquake
2015-03-17T03:01:12.240Z,33.605,-116.7078333,16.26,0.46,ml,24,82,0.04178,0.12,ci,ci37340608,2015-03-17T15:11:58.970Z,"6km NNW of Anza, California",earthquake
2015-03-17T02:40:55.530Z,33.821,-118.6015,12.29,2.32,ml,52,156,0.1817,0.27,ci,ci37340592,2015-03-17T03:05:35.468Z,"19km WSW of Manhattan Beach, California",earthquake
2015-03-17T02:40:50.540Z,38.824501,-122.8040009,3.04,1.02,md,26,35,0.004871,0.02,nc,nc72412480,2015-03-17T03:14:05.183Z,"6km NW of The Geysers, California",earthquake
2015-03-17T02:38:59.490Z,38.7961655,-122.8056641,6.64,0.31,md,7,157,0.008086,0.06,nc,nc72412475,2015-03-17T03:03:06.773Z,"4km WNW of The Geysers, California",earthquake
2015-03-17T02:38:13.850Z,38.8426666,-122.8771667,2.57,1.03,md,18,58,0.006617,0.03,nc,nc72412470,2015-03-17T02:53:04.194Z,"12km ENE of Cloverdale, California",earthquake
2015-03-17T02:26:08.000Z,64.932,-147.5849,8.5,0.5,ml,,,,0.31,ak,ak11530222,2015-03-17T17:14:31.919Z,"12km NNE of Fairbanks, Alaska",earthquake
2015-03-17T02:23:02.410Z,33.4738333,-116.5671667,9.55,0.56,ml,20,110,0.03592,0.13,ci,ci37340576,2015-03-17T03:14:31.810Z,"13km SE of Anza, California",earthquake
2015-03-17T02:17:57.780Z,34.0471667,-117.2766667,6.9,0.47,ml,10,85,0.0583,0.28,ci,ci37340568,2015-03-17T03:07:17.990Z,"1km W of Loma Linda, California",earthquake
2015-03-17T01:33:32.230Z,35.5638333,-118.3438333,9.25,1.62,ml,35,42,0.1312,0.19,ci,ci37340552,2015-03-17T02:45:01.860Z,"13km ESE of Lake Isabella, California",earthquake
2015-03-17T01:25:04.120Z,32.901,-116.2748333,4.84,0.98,ml,17,87,0.02405,0.22,ci,ci37340544,2015-03-17T02:38:18.778Z,"25km ENE of Pine Valley, California",earthquake
2015-03-17T01:19:31.610Z,36.57,-121.1746667,7.96,0.77,md,18,113,0.01334,0.09,nc,nc72412465,2015-03-20T00:50:05.188Z,"21km NE of Soledad, California",earthquake
2015-03-17T00:55:03.230Z,38.8373337,-122.7973328,2.42,0.43,md,10,121,0.005563,0.01,nc,nc72412455,2015-03-17T01:32:04.597Z,"6km WNW of Cobb, California",earthquake
2015-03-17T00:54:33.000Z,61.5386,-146.427,37.5,1.8,ml,,,,0.52,ak,ak11530219,2015-03-17T01:10:37.831Z,"45km N of Valdez, Alaska",earthquake
2015-03-17T00:53:34.180Z,36.5793333,-121.1793333,4.69,1.14,md,27,61,0.009724,0.08,nc,nc72412450,2015-03-18T07:33:06.005Z,"21km NE of Soledad, California",earthquake
2015-03-17T00:47:41.730Z,38.8356667,-122.7986667,2.45,1.67,md,50,63,0.007053,0.05,nc,nc72412445,2015-03-18T22:41:06.295Z,"6km WNW of Cobb, California",earthquake
2015-03-17T00:36:14.000Z,63.5233,-150.7495,0,2.3,ml,,,,0.62,ak,ak11530205,2015-03-17T00:52:27.314Z,"90km W of Cantwell, Alaska",earthquake
2015-03-17T00:26:51.330Z,33.6493333,-116.7533333,13.87,0.56,ml,20,116,0.05622,0.12,ci,ci37340504,2015-03-17T02:35:44.639Z,"11km SSW of Idyllwild, California",earthquake
2015-03-17T00:15:08.310Z,36.0633333,-117.5741667,3.94,0.03,ml,5,220,0.1293,0.07,ci,ci37340496,2015-03-17T00:55:45.838Z,"33km ENE of Little Lake, California",earthquake
2015-03-17T00:04:17.270Z,36.0653333,-117.5816667,0.03,0.36,ml,10,186,0.1298,0.29,ci,ci37340488,2015-03-17T01:01:21.133Z,"33km ENE of Little Lake, California",earthquake
2015-03-17T00:03:59.930Z,36.3551,-97.1083,3.55,3,mb_lg,,27,0.371,0.49,us,us10001mxc,2015-03-17T08:06:33.315Z,"17km ENE of Perry, Oklahoma",earthquake
2015-03-16T23:50:00.060Z,33.1788333,-115.6101667,1.68,2.35,ml,44,85,0.004787,0.38,ci,ci37340480,2015-03-17T04:43:58.401Z,"11km WNW of Calipatria, California",earthquake
2015-03-16T23:49:15.980Z,39.6028333,-123.0056667,18,1.44,md,11,103,0.1218,0.04,nc,nc72412440,2015-03-20T01:36:10.218Z,"29km SE of Covelo, California",earthquake
2015-03-16T23:47:19.560Z,33.1975,-115.6103333,1.81,1.32,ml,27,84,0.01763,0.4,ci,ci37340472,2015-03-17T02:24:14.471Z,"10km WSW of Niland, California",earthquake
2015-03-16T23:35:35.130Z,35.0373333,-117.6826667,0.01,1.97,ml,22,57,0.1033,0.22,ci,ci37340464,2015-03-17T02:11:49.400Z,"5km NW of Boron, California",quarry blast
2015-03-16T23:33:17.180Z,36.0331667,-117.787,1.1,1.4,ml,24,78,0.01933,0.19,ci,ci37340456,2015-03-17T02:08:59.803Z,"15km E of Coso Junction, California",earthquake
2015-03-16T23:12:56.000Z,60.1438,-152.6206,83.6,1.7,ml,12,107.999991360001,,0.34,ak,ak11531862,2015-03-19T02:22:08.515Z,"38km S of Redoubt Volcano, Alaska",earthquake
2015-03-16T23:11:00.720Z,38.5318333,-122.5881667,2.45,1.22,md,15,185,0.01977,0.04,nc,nc72412425,2015-03-20T04:47:05.640Z,"5km S of Calistoga, California",earthquake
2015-03-16T23:05:11.170Z,36.0576667,-117.5971667,2.21,0.89,ml,18,101,0.1177,0.12,ci,ci37340440,2015-03-17T02:02:38.061Z,"31km ENE of Little Lake, California",earthquake
2015-03-16T22:59:54.490Z,48.4816667,-122.7976667,11.83,1.63,ml,14,77,0.1182,0.25,uw,uw60985216,2015-03-17T05:35:21.910Z,"14km WSW of Anacortes, Washington",earthquake
2015-03-16T22:59:39.590Z,38.7908333,-122.7581667,2.36,0.32,md,25,52,0.009856,0.07,nc,nc72412420,2015-03-21T01:42:22.640Z,"1km N of The Geysers, California",earthquake
2015-03-16T22:50:19.470Z,35.8389,5.6538,10,4,mb,,99,3.003,1.12,us,us10001mzr,2015-03-18T00:53:41.404Z,"18km N of Ras el Aioun, Algeria",earthquake
2015-03-16T22:46:09.450Z,35.8403,-97.2669,5.17,3.2,mb_lg,,34,0.158,0.29,us,us10001mx8,2015-03-16T23:57:49.936Z,"11km S of Langston, Oklahoma",earthquake
2015-03-16T22:33:27.800Z,28.0077,139.6283,490.12,4.4,mb,,60,2.444,0.72,us,us10001mx1,2015-03-17T06:35:55.786Z,"275km WNW of Chichi-shima, Japan",earthquake
2015-03-16T22:23:47.160Z,38.8349991,-122.8079987,2.74,0.83,md,16,58,0.0117,0.02,nc,nc72412410,2015-03-16T23:12:05.711Z,"7km W of Cobb, California",earthquake
2015-03-16T22:08:02.300Z,35.5,-92.2766667,4.6,2.41,md,12,83,0.09039,0.23,nm,nm60071857,2015-03-17T13:35:14.145Z,"10km S of Fairfield Bay, Arkansas",earthquake
2015-03-16T22:06:36.230Z,-5.7135,151.1048,74.81,5.1,mb,,56,1.843,1.2,us,us10001mwt,2015-03-17T06:09:17.947Z,"108km E of Kimbe, Papua New Guinea",earthquake
2015-03-16T22:05:38.390Z,38.8261667,-122.754,0.04,0.2,md,11,66,0.0116,0.05,nc,nc72412395,2015-03-18T00:14:04.860Z,"2km W of Cobb, California",earthquake
2015-03-16T21:51:35.740Z,33.469,-116.5743333,8.88,0.48,ml,20,108,0.03463,0.12,ci,ci37340352,2015-03-17T01:56:47.165Z,"13km SE of Anza, California",earthquake
2015-03-16T21:39:33.720Z,38.8168335,-122.8203354,3.1,0.43,md,9,87,0.01035,0.02,nc,nc72412385,2015-03-16T22:04:05.045Z,"7km NW of The Geysers, California",earthquake
2015-03-16T21:36:03.000Z,63.4151,-151.1989,16.6,1.1,ml,10,93.5999925120006,,0.69,ak,ak11531861,2015-03-19T02:22:03.504Z,"112km W of Cantwell, Alaska",earthquake
2015-03-16T21:34:24.440Z,37.5168333,-118.7893333,6.52,0.93,md,17,95,0.06119,0.03,nc,nc72412380,2015-03-17T01:01:06.156Z,"21km SE of Mammoth Lakes, California",earthquake
2015-03-16T21:29:36.000Z,63.2463,-150.6722,129.4,1.6,ml,12,97.1999922240006,,0.3,ak,ak11531860,2015-03-19T02:22:01.487Z,"87km W of Cantwell, Alaska",earthquake
2015-03-16T21:26:27.600Z,19.3269,-65.2602,51,3.2,Md,4,331.2,1.01419796,0.23,pr,pr15075003,2015-03-17T05:29:06.396Z,"113km N of Culebra, Puerto Rico",earthquake
2015-03-16T21:23:58.000Z,61.4945,-151.0169,74.5,2,ml,36,43.1999965440003,,0.47,ak,ak11530003,2015-03-19T02:22:20.550Z,"56km W of Big Lake, Alaska",earthquake
2015-03-16T21:13:16.060Z,48.8848333,-120.692,11.07,1.86,md,9,150,0.6405,0.28,uw,uw60985141,2015-03-17T05:29:36.870Z,"38km NNW of Mazama, Washington",earthquake
2015-03-16T21:13:13.000Z,64.5015,-149.3261,13.1,0.9,ml,15,118.799990496001,,0.54,ak,ak11531858,2015-03-19T02:21:55.481Z,"13km SW of North Nenana, Alaska",earthquake
2015-03-16T21:12:24.000Z,62.0605,-151.4577,80.8,1.5,ml,10,133.199989344001,,0.23,ak,ak11530002,2015-03-19T02:22:32.590Z,"76km WSW of Talkeetna, Alaska",earthquake
2015-03-16T20:55:35.010Z,32.7813333,-115.5568333,14.81,1.68,ml,22,127,0.09572,0.36,ci,ci37340296,2015-03-17T01:50:56.118Z,"1km S of El Centro, California",earthquake
2015-03-16T20:55:23.770Z,32.8028333,-115.57,13.6,1.22,ml,12,122,0.09867,0.15,ci,ci37340304,2015-03-16T23:57:50.531Z,"2km NW of El Centro, California",earthquake
2015-03-16T20:48:27.620Z,38.7948341,-122.7801666,2.79,0.55,md,7,97,0.006279,0.02,nc,nc72412370,2015-03-16T21:03:07.023Z,"2km NW of The Geysers, California",earthquake
2015-03-16T20:43:22.230Z,41.8568,-119.6814,7.8128,1.01,ml,4,222.89,0.13,0.186,nn,nn00487168,2015-03-17T04:27:22.128Z,"66km ESE of Lakeview, Oregon",earthquake
2015-03-16T20:37:21.100Z,43.211,-111.4546,0.5,2.2,mc,28,111.599991072001,0.464429,0.23,mb,mb15567650,2015-03-17T23:01:44.044Z,"50km SE of Ammon, Idaho",earthquake
2015-03-16T20:33:24.108Z,41.8496,-119.6312,7.7172,1.12,ml,4,225,0.161,0.1495,nn,nn00487167,2015-03-17T04:21:08.185Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-16T20:24:00.000Z,35.9,-75.6,,0,,,,,,us,us2015_001,2015-03-21T04:02:42.380Z,"6km SSE of Nags Head, North Carolina",sonicboom
